tag	consumer_complaint_narrative
bug	27日更新後、現在タイムラインの広告が何度も非表示にしても表示されます、不具合が直ってません
comment	これは適正なことではありますが、以前の宿泊の時はプロントの方が配慮して下さいまして土産を購入してくる位の時間は「駐車料金はいいですよ」と嬉しい対応をしてくれました
complaint	アプリだと中途半端なので、結局要所はPCで対応してます
comment	コンビニも近くにあります
comment	朝食のブッフェ
comment	そこが何とかなれば完璧
comment	ロケーション抜群
complaint	セミダブルの部屋でしたが、パソコンで仕事をするには、机が狭かった
comment	部屋をアップグレードしてくれたこと
complaint	少し狭いので、キャリーバックを広げる場所がなく玄関の前のベッド足元置きました
complaint	タイムラインに勝手に出てきたbeauty reclpe by line 何度非表示やブロックしてるのにアホみたいに出てきます
comment	かなり便利です
complaint	到着時間のフロントの混雑、フロントの狭さ
complaint	どんだけ更新さすの
complaint	消しても消しても出てきてイライラします
comment	また宿泊したいです(o^^o)
comment	そして、何より有名な朝食
comment	お風呂もシャワースペースがあり、湯船にゆったりつかれました
complaint	見たくもない変な料理や美容広告を見させられるのは苦痛
comment	しかも、アカウント自体非表示してるのに、何回も同じ広告が出ます
complaint	非常に不快なので
comment	朝食が充実していて、良かった
comment	泊まる人はお気をつけあれ
request	スイッチがそれぞれの電気に付いていたら、良かったかな
comment	ジャンプー、まくらも選べてGood
comment	浴室にバスローブ、体重計、その他アメニティが充実しており、部屋も広く快適だった
comment	販売したら売れると思います
complaint	スクロールすると、見たくもない動画が勝手に始まるが、回数を増やす策略
comment	部屋からの眺めが綺麗
comment	室内も清潔感がありスタッフの態度もよろしいです
comment	お風呂かとても気持ちよかったスタッフが若々しくて元気もよくとても親切
complaint	夜中、部屋がミシミシ鳴っていて怖かった
comment	南国リゾ－トの雰囲気が特化しているホテルです
comment	またいつか、戻って来たいホテルの２つです
comment	特になし
comment	お風呂が広かった😁💗
comment	もちろん、出来たばかりなので、どこもとってもキレイ
comment	朝食も美味しかったですし、もう言うことなし
complaint	疲れてると辛い
comment	テレビ観ながらができる
comment	お部屋の清潔感
comment	女性用の グッズが 備えてあり 嬉しかったです
bug	トークの写真だが、1～３週間前に送った画像が、「保存期間が終了したため、画像を読み込めませんでした」と出た
comment	朝食も和食、洋食共充実していておいしかったです
comment	音質 は いまいちなようですけれども、11分以内は無料というのは助かります
complaint	データ量節約しているのに、無用なタイムラインの動画とか見たくないです
complaint	少し入り口がわかりにくかったです
comment	コンパクトながら使いやすく綺麗なお部屋でした
comment	細かな心づかいが感じられました
complaint	ホテルの入り口がわかりにくかったので、行き過ぎてしまいました
comment	ラインより音質が、良い
bug	YouTubeのアップデートの通知がきて、アップデートすると音は聞こえるのに、画面が真っ暗です
comment	ブラウザで十分では、、、
complaint	ということは、大切な自分のゲストはここに泊まらせたくないな、という結果におわりました
comment	芸能人の人もやっていて、その写真が見れてとてもいいし、自分でやるにもいいです
undetermined	場所
comment	今年家族で訪れ懐かしく、白亜の協会を眺め想いを廻らしました
complaint	長文消えるの困ります
comment	利用者がタダな変わりに広告が表示されるのは、LINEだけではありません
comment	雨が降ってきたため、傘を借りたのですが、ビニール傘ではなく、色つきのものでしたので、忘れないですみました
comment	清潔でオシャレ
comment	コーヒーが無料だった
comment	建物は古さもありましたが清潔感はありました
comment	朝食が充実していてたくさんの沖縄料理があり大満足でした
comment	画質は動画視聴中の右上のメニューから変えられますよ
request	早急に改善お願いします
complaint	早急に改善お願いします
complaint	TL非表示しかなくて、他の広告のように永続的にシャットアウトできない
request	大人ならこれはダメだって判断ができますが、未成年も判断もできる人もいますが、できない人もいるから自己責任って難しいと思うので、載せたら設定で自動に消すとかした方がいいと思います
comment	大人ならこれはダメだって判断ができますが、未成年も判断もできる人もいますが、できない人もいるから自己責任って難しいと思うので、載せたら設定で自動に消すとかした方がいいと思います
comment	施設の設備やアメニティはもちろん、かゆい所に手が届くスタッフの方々
comment	清掃員の方も気持ちよく挨拶して下さいました
complaint	あれさえなければ大満足‼
comment	あれさえなければ大満足‼
complaint	朝起きるのが遅かったので 朝食が あまり充実してなかった
complaint	正直狭かったのでそれだけが残念でした
bug	そして、4月28日にまたfbへのシェアが出来なくなりました
complaint	トイレットペーパーホルダーの設置の仕方(壁にペーパーがついてしまうので取りにくい)
comment	部屋が広い
comment	飲み物(紅茶、コーヒー)は、香りが良く美味しく、とても癒されました
comment	朝食が最高でした
comment	ベットの寝心地が凄く良かった
comment	◯◯回目ですね、と声をかけてくれます
comment	国会議事堂のみならず、首相官邸が眼下に見下ろせるのですから
comment	無料のドリンクサービスもあり満足です
comment	本当に綺麗で素敵なお部屋でした
complaint	部屋は非常に狭く、シングルサイズにセミダブルのベッドを置いて3人宿泊って随分と厚顔無恥
comment	朝食がおいしかった
comment	こっちに原因があるのかすらわからないです
bug	電話を切ると相手はかけてきてないのに アプリを終了するまで着信音が止まらなくなったり 画面が着いてない状態で 電話をしてる最中に通信接続中になって すぐに画面をつけると復活するというのが頻発している
complaint	別館の入り口　たばこのにおい　濃い　臭い
request	早く直して下さい
comment	いつも見させてもらってます
comment	ドリンクサービスがあり、部屋まで持って帰ってゆっくり楽しめます
complaint	あと、タイムラインなんとかして
complaint	ドライヤーを地面に放置ってどんな状況でしょうか
comment	本島に泊まるのであれば、ここ以外に考えられません
bug	無料で色々見てるので文句言えないのはありますが、最近、画面と音声だけ止まってしまい、時間だけ進んでます…
comment	Interiorや調度品も上品でした
comment	レディースルームの宿泊でしたが、至れり尽くせりな感じでくつろげました
comment	ジャグジーで優雅なひと時を過ごせました
comment	食事も美味しかった（特に朝食）
comment	viber out クレジットが期限付きに変更されるのですね
comment	ExpediaXZですが動画が再生は、できるものの画面が真っ暗なままで音声だけ聞こえていましたが本当は、スマホのバージョンを、あげると見れるようになったのでアプリの問題でないのにこのような批判をしてしまいすいませんでした
complaint	花見シーズンなので仕方ないのですが、素泊まりと考えると価格が高いのかなと…まあでも、どこのホテルもそうですけどね
comment	浴槽が大きく、家庭用とほぼ同じ構造で洗い場がある
comment	また利用させて頂きます
comment	浴室のガラスの仕切りが良い
comment	スナップのやり方が少しわからない でも楽しい
complaint	スナップのやり方が少しわからない でも楽しい
comment	私は最上階の10階に宿泊したため、それほど気にはなりませんでした
comment	ゴジラに子どもが大喜びしてたこと
comment	タオルも気持ちいい
bug	・いいねしていないのにいいねリストに追加されている
request	あと、ブロックしてる人はコチャ だけではなく、グループなとでも かかわれなくして欲しい
bug	文字のチャットは返信はなんとかできますが、写真を撮る、送る、消す、出来ません
complaint	宿泊費が高い
comment	今回も素敵なビジネス旅行となりました
bug	再起動してもまったく変わらない
comment	レセプションのスタッフの方も物腰丁寧でリラックスできる空間でした
comment	シャワーは最初水しか出ませんでしたが、扉のすぐ外のコントロールパネルのボタンを押したらお湯も出ました
comment	他企業の投稿は非表示にできるけど、LINE関連は通報ボタンのみ
comment	予想以上でした
comment	飲食店もローソンも近い
bug	まだ使って間もないけど、カメラがずっと起動してて困ります
complaint	まだ使って間もないけど、カメラがずっと起動してて困ります
comment	寝る以外はほとんど部屋にいなかったのですが、大きなソファーに海の見えるバスルームなど、本当はもっとゆっくり滞在できたら良かったのにと思いました
complaint	トラブル時のクレームアップがわかりづらいですが、普通に使う分には十分です
comment	トラブル時のクレームアップがわかりづらいですが、普通に使う分には十分です
complaint	新年なので、料金はそれなりで、お得感はありませんでした
undetermined	複数の習い事友達としています
comment	3歳の娘とプールを楽しむ事ができました
complaint	赤の他人の興味のないタイムラインが1人31件以上入ってくる
complaint	車が入って来てるのになかなか気づいてくれなかったり
comment	部屋の広さ　バスルームの快適さ　朝食のルームサービス　どれをとっても　very good
comment	年３回沖縄に遊びに行きますが今回はじめて泊まってみました
complaint	非常に使いづらいです
complaint	でも、、一つだけ言うなら、ほんまに広告が邪魔
complaint	もう少し安いと良い
comment	部屋をアップグレードしていただけて、広い部屋でゆったりと過ごせました
complaint	ベッドのクッションが、寝て、身体の部分だけ下がったような変な感じだった
complaint	お風呂までが階段しかないこと
complaint	これ、なんなんですか
complaint	帰り際、残念な気持ちになりました
request	広告非表示の反映と、友だちが気に入った他人の投稿を非表示設定できるようにしてほしい
comment	レセプションのスタッフの方の機転に感謝です
comment	新しく綺麗で設備も使いやすく、スタッフの対応は非常に親切
bug	コードがおくられてこない
complaint	クローゼットが無く洋服を掛けたいのに困った
comment	お部屋が清潔で広く快適である
bug	発信はできるけど着信ができない
comment	朝食が美味しかったです
comment	バスルームが使いやすかった
complaint	邪魔すぎる
bug	sh-02fについてたまにアプリを開くと画面が真っ暗で何もアプリ起動できません
comment	今までで、評価97%～100%の出品者で、商品未着は300円のミニカー2つだけです
complaint	今までで、評価97%～100%の出品者で、商品未着は300円のミニカー2つだけです
request	もう少し数を増やして欲しい
undetermined	スタッフの方の配慮、対応
request	温度警告出ちゃうんでうまく制御してくれるといいな
comment	これだけでもかなりポイント高いのですが、お部屋も綺麗で快適
comment	朝ごはんのビュッフェは種類が豊富だったと思います
complaint	せまい
undetermined	シャトルバスがあること
complaint	面白いけどカメラが動きっぱなしになるのか発熱が多い
comment	マシンで抽出するタイプのお茶やホットチョコレートが美味しく、疲れが取れました
complaint	朝食がイマイチでした
undetermined	しつこく更新のお知らせ出てくるから更新したら、これよ
comment	２階にローソンがあるのも便利
complaint	冷蔵庫のドリンクの値段が高い
comment	懐かしい沖縄旅行に行きました
comment	ジムも楽しかった
comment	その上石垣には珍しい深い浴槽
comment	按司の部屋のオーシャンビューに宿泊しました
comment	バスルームも広くて綺麗です
comment	ベットが、寝心地よかったです
comment	チェックアウト後に、夕方まで観光の間、荷物を預かってもらえたので助かった
undetermined	なし
complaint	レセプションのスタッフ数が少ないのでしょうか、歓迎の雰囲気が薄い感じがしたこと、配車サービスや内線対応に時間がかかることがあり気になりました
comment	無料通話した電波も最高ですよ!
complaint	部屋にスマホの充電ケーブルがあれば良かったと思います
request	部屋にスマホの充電ケーブルがあれば良かったと思います
complaint	未成年の方は顔を載せないように厳しくした方がいいと思います
comment	バスルームがシャワーブースと別れていて価格の割には部屋が豪華
comment	立地条件もよく、金額的にも穴場だと思う
comment	清潔だった
complaint	早く直してください
comment	立地と値段に比して部屋が広い
complaint	喫煙ルームを頼んだのに禁煙ルームだったのが残念
comment	パジャマの着心地が最高で欲しいくらいでした
complaint	Appleのスキップできない広告(約16秒)がいくら何でも多すぎる
complaint	楽天モバイルなので仕方なしに使ってますが、不便でしかない
complaint	たいした事ではありませんが、朝食のスタッフの方がバイキングの場所を何度も拭いていて、こぼしたかな…と思って、少しきまりが悪かった
comment	施設も和モダンで良いですが、スタッフの対応が大変素晴らしいです
comment	特にありませんでした
comment	値段相応
comment	シォーワはとても良くて今まで宿泊したホテルで一番良かったです
complaint	ビーチはちょっと歩くけど
request	もうちょっと 窓のから景色が見れたらなぁ～って感じました
comment	眺めも最高で、良い思い出になりました
comment	また行ってみたくなる気持ちにさせる良～いホテルです
comment	種類が豊富なだけでなく沖縄料理にこだわった内容になっていました
comment	以前は住んでいましたが、懐かしくなり妻と二人で旅行に行き初日に利用させていただきました
complaint	利用者のこと舐めてるの
comment	トイレが浴室と別に独立している
complaint	せっかくの南国のリゾートの休暇がバルコニーを使えず部屋の中で過ごす羽目になりました
comment	グレードアップしてくれたところ
comment	ロビーのカフェも高級感があり子連れでバースデーをお祝いするにはぴったりだった
complaint	やや狭いかもしれない
complaint	私だけでなく身の回りの楽天市場会員がみんなそんな感じです
complaint	ポットが壊れてた
complaint	しかも、友人の過去の投稿を見ようと遡ったら、昔の投稿の隙間にも新たに広告が紛れ込んでてゾッとした
comment	ホテルの施設的にはすごく素敵なんだけど、段々と欲が出て来て、スタッフのサービスが気になったりします
complaint	ホテルの施設的にはすごく素敵なんだけど、段々と欲が出て来て、スタッフのサービスが気になったりします
bug	他の動画をタップしたらフリーズしてエラーが出ます
comment	小さな子どもの遊び場、小さな子どもにも喜ばれる朝食バイキング等孫と一緒の旅でも安心して宿泊しました
comment	主にダイビング目的だったので、滞在時間はあまり長くなかったですが、部屋は広くてきれいだし、お風呂が新しく広かったので、ウェットなどを洗ったりできてとても便利でした
undetermined	なし
complaint	シャワーじゃない蛇口があるともっといい
bug	設定の通知機能が使えないです
request	庭園浴場の洗い場に仕切りがあった方が良いと思います
undetermined	景色
comment	xperia xzです
comment	small luxuryの言葉通りの宿泊施設で居心地の良さは抜群でした
complaint	ルームサービスもしてくれるが、事前に朝食を食べる場所を伝えてくれればルームサービスにしたのに（レストランがあるのだと思ってた）
comment	とにかくロケーションが良いこと
comment	新宿歌舞伎町のど真ん中
comment	使いやすい
comment	県庁前をあり国際通りも徒歩２分
comment	言葉を交わすと話題が広がった
bug	さらにインスタでの写真の縮小まで出来なくなりました
complaint	洗面ボウルが小さい
comment	別館の海を見ながらのお風呂は最高でした
bug	全部の動画が音声は聞こえるけど、画面が真っ暗で見られなくなりました
complaint	お風呂がカビ臭い
comment	プールもジムもあり良かったです
comment	アメリカにいたときの愛用アプリ
complaint	レストランが高い
comment	一般的なビジネスホテルと比べて、お部屋が広く感じました
comment	この度は、ヒルトン沖縄北谷リゾートにご宿泊いただきまして、誠にありがとうございます
comment	近くにはアメリカンビレッジなど遊ぶところやお買い物ができるところ、レストランもたくさんあるので何も困ることはありませんでした
bug	名前登録とパスワードの画面が永遠に繰り返されるから使えない
complaint	名前登録とパスワードの画面が永遠に繰り返されるから使えない
complaint	早く直してください
request	早く直してください
comment	（潔癖所の私でもぐっすり寝れました）女性スタッフの対応がとても良かったです
comment	通話品質は他のip電話と比べ良い
complaint	食べ物・飲み物が高い
comment	スタッフの方の対応がよかったです
comment	再生履歴からじゃないと重いし、履歴からでも重い動画がぼちぼち
bug	タップしても読み込みから進みません
comment	海辺に立つ教会に憧れた二人は幸せ満面で、素晴らしい写真を沢山撮影されていました
comment	展望風呂も清潔で気持ちよく利用できました
comment	ドライヤーはパナソニックのナノケア、ミネラルウォーターがペットボトル3本サービス、コンセントの位置など造りも気が利いている
comment	4人で露天風呂付きの部屋に宿泊しました
undetermined	フロントフロアでの飲食やトイレブースのゴミ
complaint	フロントにトイレすらない
comment	部屋は広く清潔
comment	満足でした
comment	オークションなどチェックするのに使ってます
comment	朝食は健康を考えた沖縄の食材が豊富に使われたメニューで美味しく頂きました
comment	朝食もスタッフも最高です
complaint	チェックインの手続き時に少し時間がかかった
comment	朝食ブッフェは美味しかった
comment	道を困ったんですけど、すっこく丁寧に教えてくれました
complaint	LINE MUSICの課金使用を促されるが、詳細な設定が出来ず、何より欲しい音源が用意されていないサービスに課金しようとはとても思えない
complaint	別館の入り口横に禁煙室があり、別館に入った直後にタバコ臭く、少しがっかりします
complaint	正直星付けたくない
complaint	外人の利用も多く、他の客洗っている時の水が跳ねて飛んでくると不愉快です❗️
request	ネット広告の際に詳しく表示してほしい!
comment	スタッフの方の対応が笑顔で早く、気持ちが良い
complaint	入口が少々分かりにくい
complaint	洋服を収納するクロゼットやタンスは全然なかったでした
comment	ロケーションが良い
comment	スタッフの対応も良かった
comment	顔加工ができない どうやってするのか教えてください
request	顔加工ができない どうやってするのか教えてください
comment	お風呂が広くて使いやすかった
bug	アップデートしたら、写真投稿できなくなりましました…
comment	従業員の方々の対応が素晴らしかった
bug	投稿すると文章が改行出来てない
comment	是非また泊まりたいです
complaint	コート掛けのところにロングなものはかけられない
bug	アップデートされたからか、自分がフォローしていた人の並び順がぐちゃぐちゃになって見づらくなりました
complaint	アップデートされたからか、自分がフォローしていた人の並び順がぐちゃぐちゃになって見づらくなりました
request	支払い画面に行ってはじめて本当の送料がわかるので、購入前に正しい送料をどの画面でも知っていたいです
comment	それほど快適です
comment	備品も高級で満足できました
undetermined	鏡のところの電気
comment	でも、本当にそれだけ
undetermined	XPERIA X performanceです4/27位から急になりました
undetermined	全部
comment	すごく良い思い出ができ、友達ともまたぜひ利用したいと話をしていたところです
comment	特にないです
comment	ホテル自体が新しく、いたるところにセンスの良さが感じられ、清潔感溢れ、セキュリティ面でも安心でき、快適だった
comment	朝食はボリュームもあり、とても美味しくいただけました
comment	設備が新しく清潔だったスタッフの対応も概ね良かった
complaint	皆さんも言っていますが、広告のタイムラインが多すぎ
comment	ドアを開けてからの香りに癒された
comment	部屋もきれいで快適に過ごせました
complaint	タイムライン、非表示登録や通報しても全く無視して頻繁に不要な情報を送りつけてくるのには本当に腹が立つ
comment	面白くて好きなアプリなのですが使いにくいのでこの評価です
complaint	面白くて好きなアプリなのですが使いにくいのでこの評価です
bug	通話をしながら他のアプリを開いたり、画面を消したりすると電話が切れてしまうことが多くあります
comment	京都駅から歩ける距離なので便利ですし、スタッフの方々の対応も丁寧でした
complaint	食事の金額が高い
request	あと、窓の結露が凄かったので、結露を取るグッズがあるともっと嬉しいかもしれません
comment	夜は少し暗いので女性はタクシーのほうがいいかも
complaint	室内の温度が調整出来たら良かった
request	室内の温度が調整出来たら良かった
complaint	使いたいのに使えない
comment	部屋及び施設は清潔で高級感があり素晴らしいです
comment	予約済みのプランをキャンセルし、予約し直しました
complaint	洗面ボウルの栓が大きくて、コンタクトレンズが流れそうで困った
comment	1枚でも複数枚でもダメ
comment	終電を逃し、息も絶え絶えにこちらのホテルにたどり着きました
comment	付近にはコンビニ、飲食店も多くある
comment	恋人の誕生日のお祝いで利用したいとリクエストを送ったら、プレゼントをもらえた点が良かった
comment	ホテルのロケーションもよく、観光に行くのに便利だった
comment	日本でのebayの利用はセカイモンが知名度が高いですが、私の欲しいアイテムは取り扱ってくないのでこちらを愛用しています
bug	1080p60fps動画が720pに、2160p30fps(4K)は、1081pになってしまいます
request	また、大体の色でも検索結果を絞れるようにしてほしいです
comment	シャワーの勢いが強く良かったのですが、少しバスルーム外に水漏れしてしまい、急いで拭きました
complaint	シャワーの勢いが強く良かったのですが、少しバスルーム外に水漏れしてしまい、急いで拭きました
undetermined	不具合
comment	オススメです
complaint	値段が高い
comment	港のすぐ側にあり便利です(^^)nお部屋も綺麗で清潔で良かったです
comment	空調設備もベットの寝心地も最高、心地よく過ごすことが出来ました
request	毎年四苦八苦してるのですがその利点があるといいと思います
comment	比較的高くはない値段だったので、仕方が無いのかな
complaint	浴室の水が詰まった
comment	スーペリアルームという部屋に泊まったら最上階でした
comment	コインランドリーがあるのが驚きた
comment	清潔感がありとにかくキレイ
comment	入口もセキュリティがあり、部屋のカードキーをかざして入り、そのカードを入れられる小さなロッカーもあって安心
complaint	レシピとかいらないし、友達がいいねしたからって自分のタイムラインにも出てくるのが非常に鬱陶しいしすごく不愉快
comment	家族3人で4連泊しました
comment	また読谷に来た時はここにしようと思います
request	2階のレストランは、食事時以外はしまっていたが、景色もいいので、仕事ができるスペースとして、開放してくれるとありがたいです
comment	スタッフの方の対応が素晴らしかったです
bug	あとサムネイルの画質が劣化してガタガタになっているのは何故ですか
complaint	あとサムネイルの画質が劣化してガタガタになっているのは何故ですか
comment	女性の私が先に部屋におりましたので、後から来ました男性が入室しても大丈夫かフロントより確認のご連絡がありましたのも、セキュリティや支度の都合上、とても有り難かったです
comment	部屋も広く館内も清潔で大変気持ち良く過ごすことができました
request	客室にある、インスタントのコーヒーが、ドリップ式のだったら、いいなぁって思いました
request	コーヒーメーカーがあるとよかった
complaint	コーヒーメーカーがあるとよかった
comment	愛用してます
complaint	京都駅からはタクシーで701円位かかり、少し遠い印象です
comment	全体的にキレイなホテル、子どもが寝てから3時間飲み放題のバーに
comment	それで値段が一人3万円弱は十分にリーゾナブル
comment	ベルのサービスが良い
comment	荷物もスタッフから預かりの確認もあり大変助かりました
complaint	保存するボタンを違う所にしてほしいです そうしないと保存ができません
request	保存するボタンを違う所にしてほしいです そうしないと保存ができません
comment	スタッフの気遣が細やか
comment	寝具も申し分なく、おかげでぐっすり眠れました
comment	酔っぱらっていたので枕がフィットして、とてもよく熟睡できました
comment	お風呂も使えるので嬉しい
complaint	さむい、外がみえないし、部屋の電気が暗すぎる
comment	最初は戸惑うけど、慣れてくれば、使えそう
comment	使いやすい
comment	ビュッフェスタイルでないと伺い少し不安でしたが、フルーツやヨーグルト、蒸し野菜などが、とても美味しく大満足です
comment	デザインもさりげなく、和を取り入れられていて、センスがいいです
bug	チャンネル登録したのにその人の動画が表示されていない
request	特にタイムラインについて、多機能だが、使用したくない或いは不要と感じる機能のOFF設定を充実して欲しい
complaint	しかし、入り口は殺風景で、フロントまで距離があります
comment	大変良いアプリですが、まだ、利用者が少ないです
complaint	もうすこしリーズナブルなメニューをおいて欲しい
request	もうすこしリーズナブルなメニューをおいて欲しい
comment	室内も特別不満もなく綺麗でした
comment	お風呂に洗い場がある
complaint	何とか改善願います
undetermined	次の日は工事の音
comment	始まって１ヶ月です
complaint	望んでいない人にとっては迷惑行為です
complaint	言語設定ができないため、ドイツのebay に届け出を出してAndroid端末が日本語だと英語になってしまい大変不便
comment	低価格ですが朝食が付いており美味しくいただきました
bug	タイムラインの広告、消す時『このアカウントのすべての広告を非表示』をいつも選択してるのに全然反映されない
complaint	何故か重いです
request	できれば宿泊者限定で入れる時間があれば良いなと思いました
comment	私が泊まった部屋（セミダブル）は防音が効いていたためとても快適でした
complaint	コーヒーはマシンだと簡単だけど美味しくないので ２杯ずつのドリップの方が良いのでは
comment	オススメです
comment	無料通話だったら他のアプリでもいいし 他に移ろうかな…
complaint	冷蔵庫が非力だった
complaint	洗い場にもう少し幅があるといい
comment	スタッフの対応がすばらしい
complaint	そうじゃないとコチャのブロックの 意味がない
comment	改善点も書きましたが、良さに比べれば些細な事です
comment	そばには有名なブルーシールアイスクリーム店舗
comment	せっかく楽天モバイルの051simにしたのに
comment	アメニティも充実していました
complaint	駐車場の高さ制限があり、使えなかった点
comment	宿泊費を抑えたい方にぴったりだと思います
bug	顔認識されないよぉぉぉぉ(T^T) 使いたいのに最悪だ 最悪なアプリと言ってもいいよ android使えないの
complaint	顔認識されないよぉぉぉぉ(T^T) 使いたいのに最悪だ 最悪なアプリと言ってもいいよ android使えないの
comment	那覇市内のシテイホテルとしてはこじんまりとまとまっているがセンスの良いホテルだ
undetermined	プライス
request	とても便利ですが…こちらが 友達登録してないのにホームの一言や音楽を観られるのを改善できないでしょうか
comment	YouTube側に何を言っても意味がありません 違法アップロードも投稿者が悪いです
comment	清潔
request	もし可能ならばご検討お願いします
complaint	窓から、パチンコ屋が見えた
comment	他の部屋に宿泊した家族もトイレとお風呂が別々で喜んでおりました
request	改善出来るならして欲しいです
comment	無料飲料サーバー
complaint	顔の認識が甘いのと、特殊効果を選べなくなることが多い
comment	サービスも良くゆったりできました
bug	F-05G スクロールバーとアプリのボタン表示がかぶって機能が使えません
complaint	対応お願いします
comment	珈琲が無料で嬉しかった
complaint	けど、こーゆー意見無視されるだろうから、タイムライン見ないようにするしかないんだろーね
comment	LINEさんは、今やニューヨーク株式市場に株を上場している立派な会社であるとともに、SNSを代表する会社になってるんです
complaint	入り口が分かりにくい
comment	これからの旅の在り方を提案してくれているように感じた
complaint	部屋は思ったよりずっと狭かったです
complaint	シャワールームが狭すぎ
complaint	部屋も露天風呂付きで良かったのですが、露天風呂がカーテンを閉めないと外から丸見えでした
comment	新しくて綺麗トイレとバスが別々で良かった
comment	朝食が美味しかった
comment	清浄機があったので、対応できましたが
comment	またこちらのホテルを利用したいです
comment	とっても良くなってますね
comment	夕食は美味しくてリーゾナブルスタッフも明るくてフレンドリー
comment	また行きたいですね
comment	友達がいない僕でも、日々の写真や動画をとってまとめてダウンロードできます
comment	家族連れにお奨めします
complaint	それと広告邪魔やし後、他人がいいねと言っています
comment	食事がおいしかった
complaint	ランドリーの翌朝仕上げの締め切り時間が早すぎ❗
comment	お部屋はとても綺麗で、畳の部分で寛ぐこともできゆったりとした時間を過ごせました
comment	新しくキレイなホテルでした
complaint	床のしみが 少し気になりました
comment	2階がセブンイレブンで便利、本能寺のすぐ近くでいくつかの人気ベーカリーや錦市場も徒歩圏内と観光に便利
comment	部屋が快適だった
request	ホテル名を分かるようにして欲しい
complaint	iPhoneの充電器が部屋にあったのだが、残念ながら充電が遅すぎて朝までに満タンにならなかった点
comment	書き込みの通り朝食がとても美味しかったです
bug	改行したのにくっついて投稿されたりします
comment	インテリアデザインがとても良いので落ち着いた時間を過ごせた
comment	牧志駅から徒歩6分圏内のホテルです
comment	便利です
complaint	もしそちらに異常があるならば改善お願いします
request	もしそちらに異常があるならば改善お願いします
complaint	3人で宿泊と予約したのにアメニティが3人分だった
complaint	普通のホテルより部屋が寒い
bug	写真を投稿出来ませんでしたとなります
comment	最近はいろいろニュースが聞いているので
complaint	ウォシュレットが無かったのが残念
comment	それ以外は問題なし
complaint	このホテルで素泊まり2泊2名67001円は高すぎる
comment	特に問題はありません
comment	チェックインの時近くの沖縄料理のお店をスタッフに尋ねた時とても親切に教えて頂きました
complaint	となりのビルが、改装中で、景観が、残念
comment	何よりもまず清潔感
comment	お部屋をランクアップしていただいていて、行動範囲のアクセスも便利で、終始気分よく滞在できました
complaint	viber out クレジット　期限付きになるのは終わってる
